130.764183,33.917907
130.764208,33.917907
130.764234,33.917903
130.764255,33.917893
130.764261,33.917878
130.764266,33.917865
130.764278,33.917846
130.764278,33.917846
130.764256,33.917836
130.764245,33.917834
130.764235,33.917834
130.764221,33.917834
130.764214,33.917836
130.764204,33.917836
130.764198,33.917836
130.764185,33.917842
